69,TEXT_KINGKW002_05320_LYDIRCEIL_000_025,等你集齊到3個<hex:02280BFF05>Item<hex:F2BA860103>後就交給多多庫利吧，<hex:02100103>完成簡單的準備工作後，就該蓋羅爾特出場了！
70,TEXT_KINGKW002_05320_SYSTEM_000_030,可以在幻境村的爾密娜處交換<hex:02280BFF05>Item<hex:F2BA860103>。
71,TEXT_KINGKW002_05320_DODOKKULI_000_035,集齊<hex:02280BFF05>Item<hex:F2BA860103>了就請拿來給我吧。
72,TEXT_KINGKW002_05320_DODOKKULI_000_200,你來了啊，集齊<hex:02280BFF05>Item<hex:F2BA860103>了嗎？
73,TEXT_KINGKW002_05320_DODOKKULI_000_201,確實是<hex:02280BFF05>Item<hex:F2BA860103>，<hex:02100103>那就等我完成準備工作後，<hex:02100103>再由蓋羅爾特加工吧。
74,TEXT_KINGKW002_05320_GEROLT_000_202,很好，已經將乙太生成的虛影化作實影，<hex:02100103>並附著在了武器之上……
75,TEXT_KINGKW002_05320_GEROLT_000_203,完成了！這就是在蜃景島上製作的纏繞幻影的武器……<hex:02100103>幻境武器——<hex:02280AFF05>Item<hex:E8020103>！！
76,TEXT_KINGKW002_05320_GEROLT_000_204,完成了！這就是在蜃景島上製作的纏繞幻影的武器……<hex:02100103>幻境武器——<hex:02280AFF05>Item<hex:E8020103>和<hex:02280AFF05>Item<hex:E8030103>！！
77,TEXT_KINGKW002_05320_LYDIRCEIL_000_205,這可真厲害……原來他不是一個普通的酒鬼。
78,TEXT_KINGKW002_05320_GEROLT_000_206,怎麼樣，佩服了吧！
79,TEXT_KINGKW002_05320_GEROLT_000_207,不過……這還遠遠不夠，<hex:02100103>現在只是用了只有這裡才能實現的加工方法而已。
80,TEXT_KINGKW002_05320_GEROLT_000_208,只要加以研究，再用上更高品質的素材，<hex:02100103>一定能製作出更強大的武器。
81,TEXT_KINGKW002_05320_ARCHIVE_000_209,嗯？你們好像在做什麼有趣的事，<hex:02100103>我很好奇！
82,TEXT_KINGKW002_05320_GEROLT_000_210,怎麼？你也想讓本大爺給你加工武器？<hex:02100103>現在本大爺狀態很好，就順便幫你也弄了吧！
83,TEXT_KINGKW002_05320_ARCHIVE_000_211,那可真是太好了。<hex:02100103>其實，在我沉睡的石棺中，<hex:02100103>不知為何有把菜刀。
84,TEXT_KINGKW002_05320_ARCHIVE_000_212,能不能幫我提高一下它的鋒利度？<hex:02100103>讓我切東……刺東西的時候更輕鬆。
85,TEXT_KINGKW002_05320_GEROLT_000_213,交給我吧！<hex:02100103>我會把它變成無比鋒利的傳奇菜刀！
86,TEXT_KINGKW002_05320_LYDIRCEIL_000_214,什麼就交給我吧！這很危險好不好！
87,TEXT_KINGKW002_05320_LYDIRCEIL_000_215,你也是，菜刀不是武器，快回去吧！
88,TEXT_KINGKW002_05320_ARCHIVE_000_216,原來是這樣嗎？<hex:02100103>因為知識被封印了，所以不確定這把刀的正確用法……
89,TEXT_KINGKW002_05320_GEROLT_000_217,好了，我製作完新武器了，是不是可以喝酒了？<hex:02100103>快把酒拿來！
90,TEXT_KINGKW002_05320_GEROLT_000_218,哦對，在我喝醉前還是再囑咐你一下吧，<hex:02100103>如果想製作其他武器，只需要拿來<hex:02280BFF05>Item<hex:F2BA860103>就行，<hex:02100103>不用再去找半魂晶了。
91,TEXT_KINGKW002_05320_SYSTEM_000_219,今後可以在幻境村的多多庫利處，<hex:02100103>用<hex:02280BFF05>Item<hex:F2BA860103>交換不同職業的幻境武器。
92,TEXT_KINGKW002_05320_SYSTEM_000_220,
