key,1
160,下次修樹枝的地點是……
161,好吧好吧。
162,就差一步了。
163,可以大賺一筆咯！
164,在事成之前都不能鬆懈啊……
165,你那句話已經嘟囔一晚上了。
166,嗝……<hex:02100103>再給我來最後一杯酒。
167,元靈是不會允許<hex:02100103>他們入住森林的！
168,又有人從阿拉米格來了……
169,哼……你是冒險者吧。
170,天啊，<hex:02100103>那邊過來的是什麼？
171,馬上要執行討伐任務了！<hex:02100103>有冒險者想加入我們嗎？
172,就沒有什麼好工作嗎？
173,別再讓我去打什麼松鼠了……
174,怎麼回事？<hex:02100103>我只是想要個房間！
175,好的，馬上就來。
176,給我你們這最好的花茶！
177,休息夠了就繼續鍛鍊！
178,可我才剛坐下……
179,問那邊的烏龜吧，<hex:02100103>我是沒有了。
180,我只想要一個蛋！
181,呃……荷依娜娜小姐<hex:02100103>我們不是很急嗎？
182,如果能有辦法上到<hex:02100103>它們背殼上的話……
183,我準備去問問公會裡<hex:02100103>有沒有人知道浮空的魔法。
184,在精金龜附近<hex:02100103>永遠不要放鬆警惕。
185,我已經不行了……
186,好吧，先生。<hex:02100103>不過貨物情況怎麼樣了？
187,有消息說在歐金尼婭哨塔<hex:02100103>附近發現了鳥人族。
188,我們最好提高警惕。
189,……
190,北邊的那個要塞？<hex:02100103>你瘋了嗎？
191,我們沒有進到裡面，<hex:02100103>只是靠近看了下。
192,就不能讓我安穩地<hex:02100103>睡上一會嗎？
193,哦，抱歉，<hex:02100103>你剛才說什麼？
194,呃……我還是來點水吧……
195,我們今天的特色菜是<hex:02100103>鰻魚、水蜥、蝸牛和蟾蜍。
196,我看見這個外來者<hex:02100103>帶著錢包逃走了。
197,我沒有！<hex:02100103>請你相信我！
198,我們出城還不到兩個小時，<hex:02100103>看你們都什麼樣了！
199,長官……<hex:02100103>我之前已經跑過20星里了……
200,然後呢，又有……
201,知道了知道了。
202,我今天有個絕妙的計劃！
203,哦不……
204,又來？
205,又隨便亂貼……<hex:02100103>這種膠真難處理啊！
206,什麼都比不上累了一天<hex:02100103>之後的一杯熱酒！
207,你要看啥？<hex:02100103>我們不是來喝酒的嗎？
208,有什麼本事儘管放馬過來。
209,看看有什麼新消息……
210,哼，你要是個男人<hex:02100103>就和我到下面去打。
211,絕對虧不了你的。
212,聽上去不錯，報酬怎麼算？
213,嘿嘿，有急用要借錢？
214,我也想看鬥技場裡的比賽……
215,今天的對戰好像也能挺激烈。
216,拿好了我們就走。
217,等下，我得換下位置。
218,哎呀……
219,腳下動作太慢了！
220,473號。
221,這麼做不公平！
222,下次的作品我準備這麼做……
223,總有一天，<hex:02100103>我的照片也一定會掛在這裡。
224,這想法真不錯！
225,上一批銀礦的純度太差了！
226,我今天幹掉了3個對手。
227,就用了一招？太厲害了！
228,真了不起……
229,破壞，破壞，破壞……
230,向札爾神祈禱吧，<hex:02100103>他會保佑你的來生。
231,希望我的來生能夠<hex:02100103>獲得幸福和財富……
232,錢不是問題。
233,我們只要求葬禮越豪華越好。
234,你應該去找公會<hex:02100103>反映一下情況才對。
235,咕哎……
236,乖，理理毛更漂亮。
237,今天的對戰表出來了！
238,這可是今天的重頭戲！
239,是人間戰車格奧爾格嗎？！
240,上去之後要注意言談舉止。
241,那些貨品真漂亮……
242,用這個送禮一定很合適。
243,給我來一袋小麥。
244,好的，又要釀新酒了嗎？
245,是啊，看上去真漂亮。
246,這是我們新設計的樣式！<hex:02100103>歡迎大家來體驗！
247,瞧一瞧看一看啊！
248,我這可是真功夫！
249,好厲害！
250,這點把戲我也能行……
251,誒嘿嘿！
252,哦——她們的尾巴真奇妙……
253,我一狠心就買下來了！
254,衣服挺漂亮的，<hex:02100103>你不再給自己買條項鏈？
255,我看看……
256,我沒法決定要紅的還是藍的，<hex:02100103>所以就把兩個都買了……
257,一看你就是行家，<hex:02100103>那可是正經的好東西！
258,哎哎……
259,你又買了這麼多！
260,這些好像是剛出土的？
261,我把午飯放哪去了……
262,御道上要保持肅靜。
263,羅羅力特大人真是的……
264,這是……第五星曆的手抄本？
265,噓……隔牆有耳……
266,那可是絕版的古本啊！
267,專心實驗也要注意程度！
268,據說全都多虧了勞班大人。
269,他果然是我們的英雄。
270,您真有眼光！
271,這個、這個、還有這個。
272,還、還要買嗎……
273,我家的武器！<hex:02100103>只有想不到，沒有買不到！
274,進來看看吧！<hex:02100103>都是上好的裝備！
275,我們提供免費試穿！
276,要是加入一些狼蛛會怎麼樣？
277,那會變成劇毒的。
278,原來還有這種情況……
279,換班的怎麼還不來……
280,出城後一定要小心那些魔物。
281,首先將渾水給濾清。
282,還沒好？
283,這條街又熱鬧起來了！
284,是啊，真棒！
285,我說過了，不行。
286,我還想吃點零食！
287,奇怪，怎麼找不到了？
288,……
289,一切正常！
290,反正沒人管。
291,不要搗亂，<hex:02100103>不然我就把你丟到城外去。
292,跳得太好了！
293,耶！美女們！再多跳一段！
294,差不多該走了。
295,嗯。
296,抱、抱歉……
297,怎麼又是你！
298,歡 迎 光 臨 請 玩 得 開 心 
299,垃圾又變多了……
300,明年的今天就是你的忌日！
301,可笑，就憑你？
302,禁止將貧民帶到這裡來。
303,在這條街上一定要小心。
304,快開打啊！別磨磨蹭蹭的！
305,未使用：荒：會話00104
306,啊哈哈哈哈！
307,肩膀好疼……<hex:02100103>你下手真夠重的……
308,嘿嘿嘿……
309,嘻嘻……
310,仔細看對方的眼神！
311,所謂咒術呢……
312,哦……原來如此……
313,挑哪柄好呢……
314,聽說有人密謀對女王下手……
315,咒術產生破壞……
316,破壞帶來淨化……
317,他們永遠不會知道是誰幹的，<hex:02100103>嘿嘿。
318,我可以用咒術<hex:02100103>點燃他們的住處……
319,喝啊！
320,烏爾達哈可真是野蠻。
321,到底是哪裡不對勁……
322,少來煩我。
323,不行，這些人都太老了。
324,快走吧……
325,請給點飯錢吧……
326,好心人，我的腿壞了……<hex:02100103>請給口飯吃吧……
327,啦啦啦，咕嚕嚕！
328,左、右、左、右……
329,有一點。
330,是不是有點緊？
331,這是用外國絲做的特別款式。
332,看上去真漂亮！
333,這裡是裁衣匠公會。
334,你真沒用，<hex:02100103>才喝這麼點就不行了？
335,嘔……
336,這個也不對……
337,嘿嘿嘿。
338,對，據說現場情況很混亂。
339,嗝，頭、頭暈……
340,金鏈子在幾號格子裡來著？
341,什麼時候才能做完啊……
342,請不要打擾我，會分心的。
343,雕金 雕 雕 …… ★ ※
344,保持住舉盾的姿勢！
345,這裡是鬥技場準備室。
346,我真該轉去縫衣服……
347,你難道連打都不敢打？
348,位置剩得不多了！<hex:02100103>要買票請抓緊時間！
349,這就是著名的鬥技場麼……
350,這次一定能煉出好藥！
351,這個公式需要這麼去理解……
352,呼……
353,唉……又熬夜做實驗……
354,嗯……有發燒現象嗎？
355,我兒子好像感冒了……<hex:02100103>有什麼好藥嗎？
356,不是吧……你說真的？
357,我要去研究讓他喜歡我的藥！
358,哎？那是什麼？
359,前方是王室大殿，<hex:02100103>閒雜人等不得入內。
360,要我說的話，就應該……
361,行行好賞我點錢好嗎……
362,盡量多放點水做得稀點。
363,ざまぁみろ！
364,あ？　お前はすっこんでろ！
365,テメーは関係ねぇんだよ
366,未使用
367,ハッ、隊長殿！
368,我也覺得有些不太對勁。
369,礦石的產量增加得<hex:02100103>有些過頭了。
370,你跟我說也沒什麼用啊……
371,未使用
372,就不能更快點嗎？
373,未使用
374,我想想……<hex:02100103>是公會還是黃昏灣來著……
375,數量不太對……<hex:02100103>難道又被那些傢伙偷了？
376,未使用
377,又是個冒險者？<hex:02100103>算了，過去吧。
378,未使用
379,快快長大快快長大。
380,西側有情況！
381,多澆水長得快！
382,要能有報應早就該應驗了。
383,西側一切正常。
384,等、再等我一下……嗝！
385,趕緊走了，<hex:02100103>不要耽誤時間！
386,一杯只要10個金幣！
387,我好餓……
388,我！一定要！出名！
389,你要僱人嗎？<hex:02100103>我很有兩下子的！
390,什麼夢想……什麼希望……<hex:02100103>都見鬼去吧……
391,嘿嘿，他肯定用不上，<hex:02100103>我就收下了。
392,未使用
393,呼嚕……
394,我……好餓……
395,我沒在問你！
396,沒有個好點的位置嗎？<hex:02100103>我什麼都看不見！
397,納納瓦銀山又出事了？
398,嘰 雕 金 行 會 哢
399,這人偶做得真不錯。
400,從這裡上去是政府層。
401,可我們已經沒有別的方法了。
402,東阿爾迪納德商會？<hex:02100103>絕對沒門！
403,現在不是賭氣的時候。
404,然後呢，那個新來的侍女……
405,真的假的？我才不信。
406,就差最後一點了……<hex:02100103>我現在還不能回去……
407,調配的時候一定要慎重！
408,好的。
409,不過那就得看你出多少了。
410,我們倒是可以幫你想點辦法。
411,我想買一塊紅寶石，<hex:02100103>非常大的那種。
412,該你去巡邏了。
413,十二神在上！<hex:02100103>那傢伙絕對會遭到報應！
414,這酒怎麼一股獸腥味……
415,就、就不能再等一下嗎……
416,仁慈的人啊……<hex:02100103>我只需要一點乳根……
417,咳咳……
418,請來買點東西吧！
419,給點小錢就行！<hex:02100103>我什麼都能幹！
420,未使用
421,肯定沒戲，不用指望了。
422,去烏爾達哈找找活呢？
423,未使用
424,這裡是黑塵驛站，<hex:02100103>記得不要在鐵軌上走。
425,你要把貨物運到哪？
426,求求你……<hex:02100103>我的孩子已經兩天沒吃飯了。
427,未使用
428,有錢麼？有錢啥都好說。
429,哦，我的舊傷又發作了。
430,在我這什麼好東西都能買到！
431,呃……你能不能……算了……
432,未使用
433,每次你都這麼說。
434,歡迎來到烏爾達哈城。
435,在城裡可就不像<hex:02100103>城外那麼自在了。
436,嗯……
437,你又把實驗搞砸了？
438,我這有上等的皮毛和絲綢！
439,大甩賣了！
440,休息一下就回家吧。
441,媽媽，我累了。
442,真要命……我得喘口氣……
443,後來呢……
444,幹完活來口酒真是太過癮了！
445,那些廢石頭怎麼辦？
446,誰知道，真麻煩。
447,未使用
448,該死！這箱子裝得也太滿了！
449,也得能用得上才行。
450,那是塊超大的銀礦！
451,喲呵……
452,未使用：荒：會話00251
453,未使用
454,我就用斧子哢嚓一下！
455,哈哈哈，就你？
456,未使用
457,到我了？好的。
458,未使用
459,再來個幾百下<hex:02100103>你就能超過我了！
460,感覺就好像好幾天<hex:02100103>沒吃這麼過癮了！
461,未使用
462,喝啊！
463,不錯，<hex:02100103>記得實戰中也要保持這樣。
464,抱、抱歉……<hex:02100103>我保證下次不會再這樣了。
465,你們這些冒險者真是……<hex:02100103>後面的酬勞別想要了！
466,我聽說有個賺錢的好點子……
467,真的？<hex:02100103>可我聽說那地方被詛咒了。
468,前面就是烏爾達哈市內了。
469,請別惹出什麼亂子。
470,從東邊繞道吧。
471,我覺得西邊好。
472,未使用
473,不要妨礙我們工作。
474,好想到街上去喝一杯啊。
475,沿路一直走的話，<hex:02100103>就能到白銀集市。
476,我們是盜龍快運！
477,嗯……很好，應該沒錯。
478,肚子開始餓起來了。
479,大路上情況一切正常！
480,未使用480
481,未使用481
482,未使用482
483,哎？我不記得有要這麼多啊！
484,歡迎各位新老客戶！
485,ホントかよ？
486,未使用486
487,未使用487
488,今です！　今出ました！　
489,未使用489
490,好、好暈……
491,這下就沒問題了。
492,未使用492
493,未使用493
494,又有人搬走了。
495,人越來越少了……
496,沒人在這裡開店吶……
497,未使用：荒：會話00296
498,…店はやってないぜ
499,未使用：荒：會話00298
500,未使用：荒：會話00299
501,未使用：荒：會話00300
502,哇，出什麼事了？！
503,咳咳……
504,哎哎……
505,碼頭就拜託你了……
506,喵不好了喵。
507,勝利號它……
508,海盜們……
509,救命啊。
510,這下糟了！
511,求……補給……
512,未使用：海：會話00011
513,未使用：海：會話00012
514,未使用：海：會話00013
515,那就看你表現了。
516,未使用：海：會話00015
517,未使用：海：會話00016
518,未使用：海：會話00017
519,又說夢話，<hex:02100103>你去頭兒面前說試試。
520,未使用：海：會話00019
521,總有一天我也會當上頭兒。
522,放心吧，包在我身上！
523,未使用：海：會話00022
524,未使用：海：會話00023
525,未使用：海：會話00024
526,未使用：海：會話00025
527,造船最重要的是木材啊……
528,未使用：海：會話00027
529,未使用：海：會話00028
530,一切正常。
531,未使用：海：會話00030
532,未使用：海：會話00031
533,未使用：海：會話00032
534,未使用：海：會話00033
535,大海真廣闊！
536,你能不能稍微安靜會……<hex:02100103>我正在找那個人啊。
537,又來了個新人……
538,未使用：海：會話00037
539,那船體的曲線令人心醉。
540,那艘船簡直太美了。
541,未使用：海：會話00040
542,未使用：海：會話00041
543,未使用：海：會話00042
544,未使用：海：會話00043
545,再曬幾天應該就可以了。
546,該死的耗子！
547,木材又被咬了？
548,未使用：海：會話00047
549,木釘拿來了，放哪裡？
550,那你就好好教訓教訓他。
551,最近那個新來的簡直<hex:02100103>啥也不行。
552,明白了。
553,這些東西都要搬到小屋去。
554,來點水果吧，都是新鮮的！
555,剛從小麥酒港運過來的！<hex:02100103>甘醇爽口的小麥酒！
556,沒大礙，很快就會好了。
557,聽說你被火燒傷了？<hex:02100103>情況怎麼樣了？
558,煤渣足夠了吧。
559,我的船到底什麼時候到？
560,別廢話了，趕緊幹活。
561,未使用：海：會話00060
562,未使用：海：會話00061
563,我覺得最好誰去提醒<hex:02100103>一下那邊的人……
564,抱歉，今天停運維護。
565,又維護，成天維護，<hex:02100103>真是太無聊了。
566,是啊，我們什麼時候<hex:02100103>能去勝利號上幹活？
567,噓，小心被聽見。
568,未使用：海：會話00067
569,未使用：海：會話00068
570,未使用：海：會話00069
571,未使用：海：會話00070
572,從來沒見過那艘船啊……
573,我發誓他要是再敢碰我一下<hex:02100103>我就把他的手剁下來！
574,再怎麼說那也有點過火了……
575,那個混蛋又遲到了。
576,這態度實在很有問題。
577,先祈禱你別被船廠開了吧。
578,我要是能有一艘船<hex:02100103>就能去周遊世界了。
579,未使用：海：會話00078
580,未使用：海：會話00079
581,未使用：海：會話00080
582,那是你在海裡的倒影吧。
583,哈哈哈哈！
584,我看見一隻魚人在那邊！
585,未使用：海：會話00084
586,我看看，得挑棵好的才行。
587,未使用：海：會話00086
588,未使用：海：會話00087
589,未使用：海：會話00088
590,未使用：海：會話00089
591,未使用：海：會話00090
592,未使用：海：會話00091
593,讓開！讓開！
594,未使用：海：會話00093
595,未使用：海：會話00094
596,未使用：海：會話00095
597,未使用：海：會話00096
598,未使用：海：會話00097
599,未使用：海：會話00098
600,未使用：海：會話00099
601,未使用：海：會話00100
602,未使用：海：會話00101
603,未使用：海：會話00102
604,未使用：海：會話00103
605,未使用：海：會話00104
606,這些貨臭死了……
607,抓緊時間，<hex:02100103>我們還有很多貨沒搬呢。
608,該死的！
609,別抱怨了！好像數量不對！
610,未使用：海：會話00109
611,未使用：海：會話00110
612,未使用：海：會話00111
613,啊……好累啊。
614,擦不掉啊……
615,這酒太難喝了。
616,唉，有工作的話就好了……
617,這有什麼不好的？
618,不要在工作中喝酒！
619,唔，那就照你說的做。
620,只要有錢，其它都不是問題。
621,這能行嗎？
622,未使用622
623,啊……真熱啊……
624,未使用624
625,未使用625
626,怎麼會這樣……
627,我們再來比一次！
628,做好準備了嗎？
629,現在這裡不開放。
630,這衣服是什麼牌子？
631,很不錯吧？
632,人靠衣裝罷了，我也行！
633,他的私房錢應該就在這裡……
634,未使用634
635,……你也這麼想啊。
636,我們做別的生意吧。
637,剩下的已經不多了……
638,未使用638
639,不要用你的髒手碰這些家具。
640,未使用640
641,好，再過來一點……
642,用這方法可以提高三倍效率！
643,我正在巡邏中。
644,不要妨礙我們工作。
645,這些有錢人真是……
646,噓！別那麼大聲。
647,轟鳴聲還在我腦袋裡迴響……
648,你很快就會習慣了。
649,未使用649
650,奇怪，我今早剛校準過！
651,未使用651
652,這運轉是不是有點慢啊？
653,回去幹活，又想被扣工錢嗎？
654,這、這就去！
655,這管就要抽完了。
656,清潔齒輪這活也挺有樂趣的。
657,這和我們談好的價錢不一樣！
658,嗯？是不是太輕了點？
659,那些該死的小老鼠<hex:02100103>都是從哪裡跑出來的？
660,這個要放在哪裡啊？
661,啊！我的腰……
662,我們的交易已經結束了。
663,這是你要的三十箱，<hex:02100103>不多也不少。
664,未使用664
665,不！車輪必須立即換掉！
666,未使用666
667,未使用667
668,那礦工說：「可我沒女兒！」
669,不，我還是沒聽懂……
670,我剛才看到的到底是不是真的？
671,這跟我們說好的不一樣。
672,我可不這麼認為。
673,未使用673
674,未使用674
675,未使用：荒：會話00363
676,我要再看看……
677,跑到哪裡去了啊……
678,船怎麼還沒到啊。
679,呼……
680,未使用
681,別再說了。
682,害怕礦爬蟲的話怎麼幹採礦工啊！
683,發生什麼情況了？
684,這裡面很危險的。
685,生意很不錯啊。
686,一ケタ間違えちゃったかも…
687,呼……呼……呼……
688,異常なし…たぶん
689,希望魔物別來這邊啊。
690,安いよ、安いよ！
691,買い逃すと損するよ！
692,你得到許可沒有啊？
693,焦るなって
694,機油味好重！
695,哎，貨物好像少了？
696,唔唔唔……好重！
697,いいじゃん、ケチ～！
698,お前の心がけ次第だ
699,で、ブツはいつ屆くんだ？
700,愚癡は掘った穴に叫べよ
701,銅山被封鎖了……
702,考古學的浪漫你不懂！
703,未使用
704,好想回去調查遺跡……
705,啊，又開始了……
706,偷稅漏稅，法理不容！
707,未使用
708,請在這裡……這裡……<hex:02100103>還有這裡簽名。
709,物品的檢驗在裡面的房間進行。
710,未使用710
711,這樣子根本沒利潤了啊。
712,未使用
713,都在這裡站成一排！
714,未使用
715,長途跋涉辛苦了。
716,未使用
717,未使用
718,未使用
719,給料分は守ってやるか
720,呼……終於能休息了。
721,真熱鬧啊！
722,代表者が中に入れ
723,一個芝麻官卻這麼囂張……
724,咕哎？
725,是時候出發了。
726,真是只好鳥！
727,未使用
728,好，這樣就沒問題了……
729,關稅也太高了！
730,這天氣……<hex:02100103>從靈災之後就越來越壞！
731,未使用710
732,誰在睡覺啊！<hex:02100103>我只是在閉目養神！
733,從樣式上看，<hex:02100103>我記得這應該是……
734,請務必輕拿輕放。
735,貝拉哈迪亞時代的遺跡啊。
736,之前真沒想到考古學這麼土氣。
737,哦哦，這個莫非是？
738,哇，滿是苔蘚。
739,這種調查真的有價值嗎……
740,人、人家想釣的是你……
741,你想要釣什麼魚？
742,至少要解決今天的晚飯……
743,都是這不值錢的魚……
744,還有半天的時間啊。
745,看我把那些傢伙全都趕走！
746,明明沒那膽子，只會說大話。
747,能不能撐到下次出海啊……
748,我肚子餓了。
749,我原來也有好多艘船的。
750,該死，魚餌用光了。
751,真是個貧窮的小漁村啊。
752,我們是不是也該離開了。
753,我在想要不要出去打工。
754,未使用
755,未使用
756,這肉怎麼回事，太難吃了。
757,啊哈哈！
758,酒！再拿酒來！
759,未使用：荒：會話00447
760,未使用：荒：會話00448
761,未使用：荒：會話00449
762,未使用：荒：會話00450
763,未使用：荒：會話00451
764,未使用：荒：會話00452
765,未使用：荒：會話00453
766,未使用：荒：會話00454
767,未使用：荒：會話00455
768,未使用：荒：會話00456
769,未使用：荒：會話00457
770,未使用：荒：會話00458
771,未使用：荒：會話00459
772,未使用：荒：會話00460
773,一切正常！
774,未使用：荒：會話00462
775,未使用：荒：會話00463
776,這裡好酒有的是！
777,未使用：荒：會話00465
778,未使用：荒：會話00466
779,未使用：荒：會話00467
780,未使用：荒：會話00468
781,未使用：荒：會話00469
782,未使用：荒：會話00470
783,未使用：荒：會話00471
784,未使用：荒：會話00472
785,嗚喔！
786,未使用：荒：會話00474
787,未使用：荒：會話00475
788,未使用：荒：會話00476
789,下一次就選拉諾西亞香橙吧。
790,哎？不會吧……
791,未使用：荒：會話00479
792,未使用：荒：會話00480
793,未使用：荒：會話00481
794,馬上就來了。
795,下一班船是什麼時候？
796,未使用：荒：會話00484
797,未使用：荒：會話00485
798,未使用：荒：會話00486
799,未使用：荒：會話00487
800,未使用：荒：會話00488
801,未使用：荒：會話00489
802,未使用：荒：會話00490
803,未使用：荒：會話00491
804,すごいでしょ！
805,未使用：荒：會話00493
806,未使用：荒：會話00494
807,未使用：荒：會話00495
808,未使用：荒：會話00496
809,未使用：荒：會話00497
810,未使用：荒：會話00498
811,未使用：荒：會話00499
812,未使用：荒：會話00500
813,未使用：荒：會話00501
814,未使用：荒：會話00502
815,未使用：荒：會話00503
816,未使用：荒：會話00504
817,未使用：荒：會話00505
818,未使用：荒：會話00506
819,未使用：荒：會話00507
820,未使用：荒：會話00508
821,未使用：荒：會話00509
822,未使用：荒：會話00510
823,未使用：荒：會話00511
824,未使用：荒：會話00512
825,未使用：荒：會話00513
826,未使用：荒：會話00514
827,未使用：荒：會話00515
828,未使用：荒：會話00516
829,未使用：荒：會話00517
830,未使用：荒：會話00518
831,未使用：荒：會話00519
832,未使用：荒：會話00520
833,未使用：荒：會話00521
834,未使用：荒：會話00522
835,未使用：荒：會話00523
836,借我些錢嘛，別那麼小氣。
837,我是想工作啊，<hex:02100103>但是首先要有一份工作。
838,嘻嘻，這些夢想花多可愛。
839,嘖，全都是垃圾。
840,你是屈伊伯龍那夥兒的嗎？
841,皮鞋的鞋底能不能煮來吃啊？
842,未使用
843,未使用
844,活著好累……怎樣都好了。
845,價格已經是最低了。
846,未使用
847,未使用
848,未使用
849,我、我沒幹什麼壞事。
850,未使用850
851,生意越來越不好做啊。
852,真是腰酸背痛。
853,你力氣使得不對！
854,未使用854
855,未使用855
856,好想沖個涼水澡啊！
857,還要再往裡挖……
858,要小心瓦斯啊。
859,又喝多了……
860,未使用860
861,未使用861
862,肉已經吃光了哦。
863,未使用863
864,啊……
865,前面是危險區域。
866,未使用866
867,未使用867
868,未使用868
869,未使用869
870,肩膀快抬不起來了。
871,不要大意！
872,警衛可不能太散漫！
873,個人取引はしてないぞ
874,こちらは稅関です
875,是！
876,未使用876
877,真乖，真乖。
878,未使用878
879,唔……陸行鳥好像還是不夠。
880,交給我處理吧。
881,我的劍彎了。
882,未使用882
883,未使用883
884,是！
885,輕敵就意味著死！
886,未使用886
887,這裡面是商店。
888,不要大聲吵吵。
889,是我的錯覺嗎？
890,要明天才能輪休啊。
891,未使用891
892,未使用892
893,未使用893
894,未使用894
895,未使用895
896,未使用896
897,未使用897
898,一切正常……
899,未使用899
900,未使用900
901,未使用901
902,未使用902
903,未使用903
904,要小心帝國兵。
905,吃啊，吃啊。
906,起霧了……
907,未使用907
908,路上小心。
909,未使用909
910,未使用910
911,未使用911
912,未使用912
913,未使用913
914,未使用914
915,未使用915
916,未使用916
917,千萬不要太大意。
918,帝國兵近在咫尺。
919,未使用919
920,未使用920
921,未使用921
922,未使用922
923,未使用923
924,未使用924
925,緊張しちまって…
926,步法不要亂！
927,不要妨礙我工作……
928,帝國兵何時會攻來啊……
929,未使用929
930,未使用930
931,安靜點！我沒法專心偵察了。
932,千萬不能大意。
933,不要忘記每一刻都是戰時。
934,那裡是不是有點可疑？
935,未使用935
936,未使用936
937,未使用937
938,未使用938
939,工廠禁止外人進入。
940,未使用940
941,唔……這書真難懂。
942,未使用942
943,他只是太緊張，別管他了。
944,未使用944
945,未使用945
946,未使用946
947,混蛋，你說什麼？
948,誰怕誰啊，放馬過來啊！
949,27……28……
950,未使用950
951,好了……
952,未使用952
953,還挺不錯。
954,未使用954
955,你覺得怎麼樣？
956,未使用955
957,未使用956
958,未使用957
959,未使用958
960,未使用959
961,未使用960
962,未使用961
963,未使用962
964,未使用963
965,未使用964
966,一切正常。
